"Localidade";"Variável";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025"
"Santo Antônio de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Santo Antônio do Descoberto";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Santo Antônio do Descoberto";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Domingos";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Areia (m³)";"";"-";"2.161";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Domingos";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Francisco de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Areia (m³)";"";"8.932";"3.900";" 2.506 ";" - ";"2.337";"2.216";"";"";"";"208";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"5.304";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Francisco de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São João d'Aliança";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"5.286";"5.286";"7.884";"15.430";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João d'Aliança";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São João da Paraúna";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Areia (m³)";"";"-";"311";" 5.120 ";" - ";"-";"";"";"1.974";"1.974";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São João da Paraúna";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Luis de Montes Belos";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Areia (m³)";"";"";"";"";"";"-";"7.476";"2.540";"1.989";"1.370";"18.967";"2.840";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"12.000";"11.496";"5.000";"75.000";"7.680";"7.680";"7.000";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Argila para Cerâmica (t)";"";"3.100";"-";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luis de Montes Belos";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Luiz do Norte";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Areia (m³)";"";"";"";"";"280";"10.489";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Luiz do Norte";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Miguel do Araguaia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Areia (m³)";"";"-";"893";" 1.120 ";" - ";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Araguaia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Miguel do Passa Quatro";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Areia (m³)";"";"930";"-";" 1.563 ";"1.591";"1.642";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Miguel do Passa Quatro";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Patrício";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Areia (m³)";"";"350";"-";" 488 ";" - ";"1.447";"10.513";"3.620";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"2.500";"2.840";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Argila para Cerâmica (t)";"";"600";"-";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Patrício";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"São Simão";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Areia (m³)";"";"83.638";"104.182";" 44.889 ";"55.061";"42.649";"134.456";"9.079";"255.257";"197.106";"146.393";"178.750";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 400 ";"550";"150";"";"1.850";"110";"200";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Argila para Cerâmica (t)";"";"-";"7.200";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"São Simão";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Senador Canedo";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"2.310";"2.310";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Senador Canedo";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Serranópolis";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Serranópolis";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Silvânia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Areia (m³)";"";"-";"4.796";" 34.709 ";"17.021";"14.100";"13.735";"79.905";"58.095";"58.161";"75.785";"90.255";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Argila para Cerâmica  Branca (t)";"";"18.680";"12.736";" 11.516 ";"17.846";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Argila para Cerâmica Vermelha (t)";"";"-";"-";" 74.600 ";"18.245";"2.100";"44.960";"21.300";"11.400";"32.071";"26.419";"29.188";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Argila para Cerâmica (t)";"";"8.250";"8.570";"-";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Silvânia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Simolândia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"3.485";"319";"";"395";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Simolândia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Sítio d'Abadia";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Sítio d'Abadia";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Taquaral de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Taquaral de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Teresina de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Areia (m³)";"";"-";"630";"-";"";"-";"";"";"6.426";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Argila para Cerâmica  Branca (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Argila para Cerâmica Vermelha (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Argila para Cerâmica (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Argila para Cimento (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Teresina de Goiás";"Produção de Argila Refratária (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Terezópolis de Goiás";"Produção de Alumínio (t)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"Terezópolis de Goiás";"Produção de Amianto (t)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Terezópolis de Goiás";"Produção de Areia (m³)";"";"";"";"";"";"-";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
